outer_postcode,region,lat,long
PO5,PO,50.78864748,-1.086179885
N10,N,51.59477278,-0.144997996
MK18,MK,51.97842508,-0.969490764
L67,L,53.449982,-2.942401
G31,G,55.85655606,-4.208046953
BS99,BS,51.4450569,-2.595614739
N1P,NP,51.53901126,-0.103399359
PL9,PL,50.35464039,-4.087483582
PL7,PL,50.39271927,-4.04574543
GU34,GU,51.13896459,-0.98712356
WA11,WA,53.47810335,-2.719920957
PA45,PA,55.81963743,-6.166846714
EX31,EX,51.08574161,-4.068291379
LA2,LA,54.06607376,-2.671745218
ME11,ME,51.41306637,0.746590602
E14,E,51.50619731,-0.018549308
G58,G,55.84236392,-4.290692385
WC1N,WCN,51.52291864,-0.119725884
LL58,LL,53.28207674,-4.099342699
TQ13,TQ,50.59475355,-3.717888714
PL22,PL,50.40349289,-4.651771144
SO14,SO,50.9072386,-1.397337792
MK40,MK,52.13780258,-0.476261246
B74,B,52.58425386,-1.862069168
KY2,KY,56.12405402,-3.184665145
N5,N,51.55386741,-0.098605089
SN5,SN,51.56680457,-1.839776323
FK15,FK,56.20327636,-3.950294519
RG29,RG,51.24571532,-0.945863098
KY4,KY,56.11411503,-3.362989786
YO12,YO,54.27304072,-0.424515369
B61,B,52.34644057,-2.068342355
GU35,GU,51.11674137,-0.848992719
CF47,CF,51.75155518,-3.375017301
OX18,OX,51.76287357,-1.59198948
CH30,CH,53.37894,-3.098392
GL6,GL,51.73430285,-2.19377272
UB8,UB,51.53611464,-0.474979778
PH44,PH,57.05682,-6.503266
ME7,ME,51.37975565,0.555817752
BT28,BT,54.52283338,-6.086678743
WV16,WV,52.50959488,-2.440883342
YO14,YO,54.19764267,-0.297984311
PE31,PE,52.88146168,0.571875367
CB3,CB,52.21223023,0.098238902
B1,B,52.48005868,-1.909159308
SP4,SP,51.1664419,-1.765994579
HX6,HX,53.69689359,-1.927408844
SR3,SR,54.87681753,-1.416832969
SK5,SK,53.43517307,-2.152518911
PO16,PO,50.85088462,-1.159164724
CB7,CB,52.36191867,0.324201037
LU4,LU,51.8983691,-0.468813481
SO25,SO,51.067562,-1.297345
AB11,AB,57.1391423,-2.09292615
WN7,WN,53.49805164,-2.51846215
PE21,PE,52.97453121,-0.023870344
TS12,TS,54.56287385,-0.967052407
IV12,IV,57.57436075,-3.864437009
GU17,GU,51.32904819,-0.789139066
SO97,SO,50.948487,-1.361961
LE8,LE,52.5551827,-1.095904054
EX35,EX,51.22400471,-3.827318738
YO31,YO,53.96993839,-1.064416463
SO17,SO,50.92726932,-1.39264463
M24,M,53.55141815,-2.198168013
AB12,AB,57.10212016,-2.112655946
CV11,CV,52.51956657,-1.453356168
ME4,ME,51.3812366,0.528698539
TR5,TR,50.3102208,-5.196797106
CR0,CR,51.37319916,-0.077414662
BT2,BT,54.59377547,-5.930850879
TS15,TS,54.48726446,-1.334943805
SG13,SG,51.78772928,-0.071445237
OX12,OX,51.59628214,-1.42535527
EH33,EH,55.94155075,-2.945879783
EX17,EX,50.81173286,-3.705521643
G84,G,56.01413133,-4.755592488
CM4,CM,51.67514272,0.390407624
PA6,PA,55.86581494,-4.537172679
BT4,BT,54.60256601,-5.869652854
L31,L,53.51340417,-2.937859549
CB25,CB,52.26085701,0.253502946
LS16,LS,53.85196936,-1.603633796
E98,E,51.50802556,-0.064442082
RG24,RG,51.28076277,-1.079266582
KW16,KW,58.96087303,-3.276841
BN10,BN,50.79592006,0.001158623
N14,N,51.63431777,-0.130840799
DH7,DH,54.78970539,-1.665943601
B90,B,52.39919122,-1.826275492
RH11,RH,51.11081491,-0.208190279
BD17,BD,53.84756363,-1.768363859
DE5,DE,53.04500419,-1.402821416
NE37,NE,54.91276005,-1.527948818
PO2,PO,50.81786463,-1.077417812
BT38,BT,54.72902287,-5.800770388
RG27,RG,51.30510205,-0.946592094
L23,L,53.49112484,-3.02387314
PL32,PL,50.6332158,-4.661986766
DN1,DN,53.52167617,-1.130687815
NE16,NE,54.93136205,-1.692718856
EH27,EH,55.89065691,-3.416486333
TN34,TN,50.86499641,0.582098019
TD15,TD,55.74768172,-2.014789237
NW26,NW,51.53406056,-0.248131268
NG31,NG,52.91447991,-0.641820296
PL34,PL,50.6598543,-4.744264494
TN13,TN,51.27687454,0.183898049
KT6,KT,51.38740248,-0.302711901
WR6,WR,52.22971843,-2.382263359
AB16,AB,57.16007515,-2.156682266
IP25,IP,52.58655255,0.839004795
PA42,PA,55.63687851,-6.189533228
FIQQ,FI,-51.75,-59
GX11,GX,36.133333,-5.35
JE2,JE,49.19217,-2.08864
JE3,JE,49.21901,-2.14296
GY1,GY,49.46004,-2.52643
GY2,GY,49.48276,-2.54473
GY3,GY,49.49242,-2.53537
GY4,GY,49.43163,-2.55475
GY5,GY,49.46397,-2.59466
GY6,GY,49.478,-2.54809
GY7,GY,49.44286,-2.63073
GY8,GY,49.42761,-2.61895
GY9,GY,49.71648,-2.20355
GY10,GY,49.42906,-2.3654
IM1,IM,,
IM2,IM,,
IM3,IM,,
IM4,IM,,
IM5,IM,,
IM6,IM,,
IM7,IM,,
IM8,IM,,
IM9,IM,,
